001|2014-08-11 00:00:00|6|0|26|22|0|4
001|2014-08-11 00:00:00|6|0|33|26|0|4
001|2014-08-11 00:00:00|6|0|33|28|0|3
001|2014-08-11 00:00:00|6|0|29|23|0|3
001|2014-08-11 01:00:00|12|0|33|33|0|0
001|2014-08-11 01:00:00|12|0|21|21|0|0
001|2014-08-11 01:00:00|12|2|32|32|0|0
001|2014-08-11 01:00:00|12|8|21|21|0|0
001|2014-08-11 02:00:00|12|0|33|33|0|0
001|2014-08-11 02:00:00|12|0|21|21|0|0
001|2014-08-11 02:00:00|12|2|32|32|0|0
001|2014-08-11 02:00:00|12|8|21|21|0|0
001|2014-08-11 03:00:00|12|0|33|33|0|0
001|2014-08-11 03:00:00|12|0|21|21|0|0
001|2014-08-11 03:00:00|12|2|32|32|0|0
001|2014-08-11 03:00:00|12|8|21|21|0|0
001|2014-08-11 04:00:00|12|0|33|33|0|0
001|2014-08-11 04:00:00|12|0|21|21|0|0
001|2014-08-11 04:00:00|12|2|32|32|0|0
001|2014-08-11 04:00:00|12|8|21|21|0|0
001|2014-08-11 05:00:00|12|0|33|33|0|0
001|2014-08-11 05:00:00|12|0|21|21|0|0
001|2014-08-11 05:00:00|12|2|32|32|0|0
001|2014-08-11 05:00:00|12|8|21|21|0|0
001|2014-08-11 06:00:00|12|0|33|33|0|0
001|2014-08-11 06:00:00|12|0|21|21|0|0
001|2014-08-11 06:00:00|12|2|32|32|0|0
001|2014-08-11 06:00:00|12|8|21|21|0|0
001|2014-08-11 07:00:00|6|0|32|26|0|4
001|2014-08-11 07:00:00|6|0|33|29|0|3
001|2014-08-11 07:00:00|6|0|29|23|0|3
001|2014-08-11 08:00:00|6|0|32|26|0|4
001|2014-08-11 08:00:00|6|0|33|29|0|3
001|2014-08-11 08:00:00|6|0|29|23|0|3
001|2014-08-11 09:00:00|6|0|33|29|0|3
001|2014-08-11 09:00:00|6|0|29|23|0|3
001|2014-08-11 10:00:00|6|0|33|29|0|3
001|2014-08-11 10:00:00|6|0|29|23|0|3
001|2014-08-11 10:00:00|6|0|25|21|0|4
001|2014-08-11 11:00:00|6|0|33|28|0|3
001|2014-08-11 11:00:00|6|0|28|24|0|3
001|2014-08-11 11:00:00|6|0|26|21|0|4
001|2014-08-11 12:00:00|6|0|33|28|0|3
001|2014-08-11 12:00:00|6|0|28|24|0|3
001|2014-08-11 12:00:00|6|0|26|21|0|4
001|2014-08-11 13:00:00|6|0|33|28|0|3
001|2014-08-11 13:00:00|6|0|28|24|0|3
001|2014-08-11 13:00:00|6|0|26|21|0|4
001|2014-08-11 14:00:00|6|0|33|28|0|3
001|2014-08-11 14:00:00|6|0|28|24|0|3
001|2014-08-11 14:00:00|6|0|26|21|0|4
001|2014-08-11 15:00:00|6|0|28|24|0|3
001|2014-08-11 15:00:00|6|0|26|21|0|4
001|2014-08-11 16:00:00|6|0|28|24|0|3
001|2014-08-11 16:00:00|6|0|26|21|0|4
001|2014-08-11 16:00:00|6|0|33|28|0|4
001|2014-08-11 17:00:00|6|0|29|24|0|3
001|2014-08-11 17:00:00|6|0|25|21|0|4
001|2014-08-11 17:00:00|6|0|31|25|0|4
001|2014-08-11 18:00:00|6|0|29|24|0|3
001|2014-08-11 18:00:00|6|0|25|21|0|4
001|2014-08-11 18:00:00|6|0|31|25|0|4
001|2014-08-11 19:00:00|6|0|29|24|0|3
001|2014-08-11 19:00:00|6|0|25|21|0|4
001|2014-08-11 19:00:00|6|0|31|25|0|4
001|2014-08-11 20:00:00|6|0|29|24|0|3
001|2014-08-11 20:00:00|6|0|25|21|0|4
001|2014-08-11 20:00:00|6|0|31|25|0|4
001|2014-08-11 21:00:00|6|0|25|21|0|4
001|2014-08-11 21:00:00|6|0|31|25|0|4
001|2014-08-11 22:00:00|6|0|25|21|0|4
001|2014-08-11 22:00:00|6|0|31|25|0|4
001|2014-08-11 22:00:00|6|2|31|27|0|3
001|2014-08-11 23:00:00|6|0|25|21|0|4
001|2014-08-11 23:00:00|6|0|31|25|0|4
001|2014-08-11 23:00:00|6|2|31|27|0|3
001|2014-08-12 00:00:00|6|0|25|21|0|4
001|2014-08-12 00:00:00|6|0|31|25|0|4
001|2014-08-12 00:00:00|6|2|31|27|0|3
001|2014-08-12 00:00:00|6|0|29|24|0|3
001|2014-08-12 01:00:00|12|2|31|31|0|0
001|2014-08-12 01:00:00|12|8|19|19|0|0
001|2014-08-12 01:00:00|12|1|29|29|0|0
001|2014-08-12 01:00:00|12|1|20|20|0|0
001|2014-08-12 02:00:00|12|2|31|31|0|0
001|2014-08-12 02:00:00|12|8|19|19|0|0
001|2014-08-12 02:00:00|12|1|29|29|0|0
001|2014-08-12 02:00:00|12|1|20|20|0|0
001|2014-08-12 03:00:00|12|2|31|31|0|0
001|2014-08-12 03:00:00|12|8|19|19|0|0
001|2014-08-12 03:00:00|12|1|29|29|0|0
001|2014-08-12 03:00:00|12|1|20|20|0|0
001|2014-08-12 04:00:00|12|2|31|31|0|0
001|2014-08-12 04:00:00|12|8|19|19|0|0
001|2014-08-12 04:00:00|12|1|29|29|0|0
001|2014-08-12 04:00:00|12|1|20|20|0|0
001|2014-08-12 05:00:00|12|2|31|31|0|0
001|2014-08-12 05:00:00|12|8|19|19|0|0
001|2014-08-12 05:00:00|12|1|29|29|0|0
001|2014-08-12 05:00:00|12|1|20|20|0|0
001|2014-08-12 06:00:00|12|2|31|31|0|0
001|2014-08-12 06:00:00|12|8|19|19|0|0
001|2014-08-12 06:00:00|12|1|29|29|0|0
001|2014-08-12 06:00:00|12|1|20|20|0|0
001|2014-08-12 07:00:00|6|0|31|25|0|4
001|2014-08-12 07:00:00|6|2|31|26|0|3
001|2014-08-12 07:00:00|6|8|26|21|0|3
001|2014-08-12 08:00:00|6|0|31|25|0|4
001|2014-08-12 08:00:00|6|2|31|26|0|3
001|2014-08-12 08:00:00|6|8|26|21|0|3
001|2014-08-12 09:00:00|6|2|31|26|0|3
001|2014-08-12 09:00:00|6|8|26|21|0|3
001|2014-08-12 10:00:00|6|2|31|26|0|3
001|2014-08-12 10:00:00|6|8|26|21|0|3
001|2014-08-12 10:00:00|6|8|21|19|0|4
001|2014-08-12 11:00:00|6|2|32|26|0|3
001|2014-08-12 11:00:00|6|8|26|21|0|3
001|2014-08-12 11:00:00|6|8|21|19|0|4
001|2014-08-12 12:00:00|6|2|32|26|0|3
001|2014-08-12 12:00:00|6|8|26|21|0|3
001|2014-08-12 12:00:00|6|8|21|19|0|4
001|2014-08-12 13:00:00|6|2|32|26|0|3
001|2014-08-12 13:00:00|6|8|26|21|0|3
001|2014-08-12 13:00:00|6|8|21|19|0|4
001|2014-08-12 14:00:00|6|2|32|26|0|3
001|2014-08-12 14:00:00|6|8|26|21|0|3
001|2014-08-12 14:00:00|6|8|21|19|0|4
001|2014-08-12 15:00:00|6|8|26|21|0|3
001|2014-08-12 15:00:00|6|8|21|19|0|4
001|2014-08-12 16:00:00|6|8|26|21|0|3
001|2014-08-12 16:00:00|6|8|21|19|0|4
001|2014-08-12 16:00:00|6|0|32|26|0|4
001|2014-08-12 17:00:00|6|8|27|23|0|3
001|2014-08-12 17:00:00|6|8|21|19|0|4
001|2014-08-12 17:00:00|6|4|26|21|0|4
001|2014-08-12 18:00:00|6|8|27|23|0|3
001|2014-08-12 18:00:00|6|8|21|19|0|4
001|2014-08-12 18:00:00|6|4|26|21|0|4
001|2014-08-12 19:00:00|6|8|27|23|0|3
001|2014-08-12 19:00:00|6|8|21|19|0|4
001|2014-08-12 19:00:00|6|4|26|21|0|4
001|2014-08-12 20:00:00|6|8|27|23|0|3
001|2014-08-12 20:00:00|6|8|21|19|0|4
001|2014-08-12 20:00:00|6|4|26|21|0|4
001|2014-08-12 21:00:00|6|8|21|19|0|4
001|2014-08-12 21:00:00|6|4|26|21|0|4
001|2014-08-12 22:00:00|6|8|21|19|0|4
001|2014-08-12 22:00:00|6|4|26|21|0|4
001|2014-08-12 22:00:00|6|1|26|24|0|3
001|2014-08-12 23:00:00|6|8|21|19|0|4
001|2014-08-12 23:00:00|6|4|26|21|0|4
001|2014-08-12 23:00:00|6|1|26|24|0|3
001|2014-08-13 00:00:00|6|8|21|19|0|4
001|2014-08-13 00:00:00|6|4|26|21|0|4
001|2014-08-13 00:00:00|6|1|26|24|0|3
001|2014-08-13 00:00:00|6|8|27|23|0|3
001|2014-08-13 01:00:00|12|4|26|26|0|0
001|2014-08-13 01:00:00|12|0|19|19|0|0
001|2014-08-13 01:00:00|12|1|30|30|0|0
001|2014-08-13 01:00:00|12|0|20|20|0|0
001|2014-08-13 02:00:00|12|4|26|26|0|0
001|2014-08-13 02:00:00|12|0|19|19|0|0
001|2014-08-13 02:00:00|12|1|30|30|0|0
001|2014-08-13 02:00:00|12|0|20|20|0|0
001|2014-08-13 03:00:00|12|4|26|26|0|0
001|2014-08-13 03:00:00|12|0|19|19|0|0
001|2014-08-13 03:00:00|12|1|30|30|0|0
001|2014-08-13 03:00:00|12|0|20|20|0|0
001|2014-08-13 04:00:00|12|4|26|26|0|0
001|2014-08-13 04:00:00|12|0|19|19|0|0
001|2014-08-13 04:00:00|12|1|30|30|0|0
001|2014-08-13 04:00:00|12|0|20|20|0|0
001|2014-08-13 05:00:00|12|4|26|26|0|0
001|2014-08-13 05:00:00|12|0|19|19|0|0
001|2014-08-13 05:00:00|12|1|30|30|0|0
001|2014-08-13 05:00:00|12|0|20|20|0|0
001|2014-08-13 06:00:00|12|4|26|26|0|0
001|2014-08-13 06:00:00|12|0|19|19|0|0
001|2014-08-13 06:00:00|12|1|30|30|0|0
001|2014-08-13 06:00:00|12|0|20|20|0|0
001|2014-08-13 07:00:00|6|4|25|21|0|3
001|2014-08-13 07:00:00|6|4|26|24|0|4
001|2014-08-13 07:00:00|6|1|24|20|0|4
001|2014-08-13 08:00:00|6|4|25|21|0|3
001|2014-08-13 08:00:00|6|4|26|24|0|4
001|2014-08-13 08:00:00|6|1|24|20|0|4
001|2014-08-13 09:00:00|6|4|26|24|0|4
001|2014-08-13 09:00:00|6|1|24|20|0|4
001|2014-08-13 10:00:00|6|4|26|24|0|4
001|2014-08-13 10:00:00|6|1|24|20|0|4
001|2014-08-13 10:00:00|6|0|23|19|0|4
001|2014-08-13 11:00:00|6|4|24|22|0|4
001|2014-08-13 11:00:00|6|1|22|20|0|4
001|2014-08-13 11:00:00|6|0|23|19|0|4
001|2014-08-13 12:00:00|6|4|24|22|0|4
001|2014-08-13 12:00:00|6|1|22|20|0|4
001|2014-08-13 12:00:00|6|0|23|19|0|4
001|2014-08-13 13:00:00|6|4|24|22|0|4
001|2014-08-13 13:00:00|6|1|22|20|0|4
001|2014-08-13 13:00:00|6|0|23|19|0|4
001|2014-08-13 14:00:00|6|4|24|22|0|4
001|2014-08-13 14:00:00|6|1|22|20|0|4
001|2014-08-13 14:00:00|6|0|23|19|0|4
001|2014-08-13 15:00:00|6|1|22|20|0|4
001|2014-08-13 15:00:00|6|0|23|19|0|4
001|2014-08-13 16:00:00|6|1|22|20|0|4
001|2014-08-13 16:00:00|6|0|23|19|0|4
001|2014-08-13 16:00:00|6|4|23|20|0|4
001|2014-08-13 17:00:00|6|1|21|19|0|4
001|2014-08-13 17:00:00|6|0|23|18|0|4
001|2014-08-13 17:00:00|6|0|30|23|0|4
001|2014-08-13 18:00:00|6|1|21|19|0|4
001|2014-08-13 18:00:00|6|0|23|18|0|4
001|2014-08-13 18:00:00|6|0|30|23|0|4
001|2014-08-13 19:00:00|6|1|21|19|0|4
001|2014-08-13 19:00:00|6|0|23|18|0|4
001|2014-08-13 19:00:00|6|0|30|23|0|4
001|2014-08-13 20:00:00|6|1|21|19|0|4
001|2014-08-13 20:00:00|6|0|23|18|0|4
001|2014-08-13 20:00:00|6|0|30|23|0|4
001|2014-08-13 21:00:00|6|0|23|18|0|4
001|2014-08-13 21:00:00|6|0|30|23|0|4
001|2014-08-13 22:00:00|6|0|23|18|0|4
001|2014-08-13 22:00:00|6|0|30|23|0|4
001|2014-08-13 22:00:00|6|1|31|27|0|3
001|2014-08-13 23:00:00|6|0|23|18|0|4
001|2014-08-13 23:00:00|6|0|30|23|0|4
001|2014-08-13 23:00:00|6|1|31|27|0|3
001|2014-08-14 00:00:00|6|0|23|18|0|4
001|2014-08-14 00:00:00|6|0|30|23|0|4
001|2014-08-14 00:00:00|6|1|31|27|0|3
001|2014-08-14 00:00:00|6|1|21|19|0|4
001|2014-08-14 01:00:00|12|1|31|31|0|0
001|2014-08-14 01:00:00|12|0|20|20|0|0
001|2014-08-14 01:00:00|12|1|32|32|0|0
001|2014-08-14 01:00:00|12|1|21|21|0|0
001|2014-08-14 02:00:00|12|1|31|31|0|0
001|2014-08-14 02:00:00|12|0|20|20|0|0
001|2014-08-14 02:00:00|12|1|32|32|0|0
001|2014-08-14 02:00:00|12|1|21|21|0|0
001|2014-08-14 03:00:00|12|1|31|31|0|0
001|2014-08-14 03:00:00|12|0|20|20|0|0
001|2014-08-14 03:00:00|12|1|32|32|0|0
001|2014-08-14 03:00:00|12|1|21|21|0|0
001|2014-08-14 04:00:00|12|1|31|31|0|0
001|2014-08-14 04:00:00|12|0|20|20|0|0
001|2014-08-14 04:00:00|12|1|32|32|0|0
001|2014-08-14 04:00:00|12|1|21|21|0|0
001|2014-08-14 05:00:00|12|1|31|31|0|0
001|2014-08-14 05:00:00|12|0|20|20|0|0
001|2014-08-14 05:00:00|12|1|32|32|0|0
001|2014-08-14 05:00:00|12|1|21|21|0|0
001|2014-08-14 06:00:00|12|1|31|31|0|0
001|2014-08-14 06:00:00|12|0|20|20|0|0
001|2014-08-14 06:00:00|12|1|32|32|0|0
001|2014-08-14 06:00:00|12|1|21|21|0|0
001|2014-08-14 07:00:00|6|0|30|22|0|4
001|2014-08-14 07:00:00|6|1|31|27|0|3
001|2014-08-14 07:00:00|6|1|27|22|0|3
001|2014-08-14 08:00:00|6|0|30|22|0|4
001|2014-08-14 08:00:00|6|1|31|27|0|3
001|2014-08-14 08:00:00|6|1|27|22|0|3
001|2014-08-14 09:00:00|6|1|31|27|0|3
001|2014-08-14 09:00:00|6|1|27|22|0|3
001|2014-08-14 10:00:00|6|1|31|27|0|3
001|2014-08-14 10:00:00|6|1|27|22|0|3
001|2014-08-14 10:00:00|6|0|24|20|0|4
001|2014-08-14 11:00:00|6|1|31|27|0|3
001|2014-08-14 11:00:00|6|8|27|22|0|3
001|2014-08-14 11:00:00|6|0|24|20|0|4
001|2014-08-14 12:00:00|6|1|31|27|0|3
001|2014-08-14 12:00:00|6|8|27|22|0|3
001|2014-08-14 12:00:00|6|0|24|20|0|4
001|2014-08-14 13:00:00|6|1|31|27|0|3
001|2014-08-14 13:00:00|6|8|27|22|0|3
001|2014-08-14 13:00:00|6|0|24|20|0|4
001|2014-08-14 14:00:00|6|1|31|27|0|3
001|2014-08-14 14:00:00|6|8|27|22|0|3
001|2014-08-14 14:00:00|6|0|24|20|0|4
001|2014-08-14 15:00:00|6|8|27|22|0|3
001|2014-08-14 15:00:00|6|0|24|20|0|4
001|2014-08-14 16:00:00|6|8|27|22|0|3
001|2014-08-14 16:00:00|6|0|24|20|0|4
001|2014-08-14 16:00:00|6|0|30|22|0|4
001|2014-08-14 17:00:00|6|8|26|22|0|3
001|2014-08-14 17:00:00|6|0|24|20|0|4
001|2014-08-14 17:00:00|6|0|31|24|0|4
001|2014-08-14 18:00:00|6|8|26|22|0|3
001|2014-08-14 18:00:00|6|0|24|20|0|4
001|2014-08-14 18:00:00|6|0|31|24|0|4
001|2014-08-14 19:00:00|6|8|26|22|0|3
001|2014-08-14 19:00:00|6|0|24|20|0|4
001|2014-08-14 19:00:00|6|0|31|24|0|4
001|2014-08-14 20:00:00|6|8|26|22|0|3
001|2014-08-14 20:00:00|6|0|24|20|0|4
001|2014-08-14 20:00:00|6|0|31|24|0|4
001|2014-08-14 21:00:00|6|0|24|20|0|4
001|2014-08-14 21:00:00|6|0|31|24|0|4
001|2014-08-14 22:00:00|6|0|24|20|0|4
001|2014-08-14 22:00:00|6|0|31|24|0|4
001|2014-08-14 22:00:00|6|1|31|27|0|3
001|2014-08-14 23:00:00|6|0|24|20|0|4
001|2014-08-14 23:00:00|6|0|31|24|0|4
001|2014-08-14 23:00:00|6|1|31|27|0|3
001|2014-08-15 00:00:00|6|0|24|20|0|4
001|2014-08-15 00:00:00|6|0|31|24|0|4
001|2014-08-15 00:00:00|6|1|31|27|0|3
001|2014-08-15 00:00:00|6|8|26|22|0|3
001|2014-08-15 01:00:00|12|1|31|31|0|0
001|2014-08-15 01:00:00|12|0|21|21|0|0
001|2014-08-15 01:00:00|12|1|32|32|0|0
001|2014-08-15 01:00:00|12|0|22|22|0|0
001|2014-08-15 02:00:00|12|1|31|31|0|0
001|2014-08-15 02:00:00|12|0|21|21|0|0
001|2014-08-15 02:00:00|12|1|32|32|0|0
001|2014-08-15 02:00:00|12|0|22|22|0|0
001|2014-08-15 03:00:00|12|1|31|31|0|0
001|2014-08-15 03:00:00|12|0|21|21|0|0
001|2014-08-15 03:00:00|12|1|32|32|0|0
001|2014-08-15 03:00:00|12|0|22|22|0|0
001|2014-08-15 04:00:00|12|1|31|31|0|0
001|2014-08-15 04:00:00|12|0|21|21|0|0
001|2014-08-15 04:00:00|12|1|32|32|0|0
001|2014-08-15 04:00:00|12|0|22|22|0|0
001|2014-08-15 05:00:00|12|1|31|31|0|0
001|2014-08-15 05:00:00|12|0|21|21|0|0
001|2014-08-15 05:00:00|12|1|32|32|0|0
001|2014-08-15 05:00:00|12|0|22|22|0|0
001|2014-08-15 06:00:00|12|1|31|31|0|0
001|2014-08-15 06:00:00|12|0|21|21|0|0
001|2014-08-15 06:00:00|12|1|32|32|0|0
001|2014-08-15 06:00:00|12|0|22|22|0|0
001|2014-08-15 07:00:00|6|0|31|24|0|4
001|2014-08-15 07:00:00|6|1|31|27|0|3
001|2014-08-15 07:00:00|6|1|27|22|0|3
001|2014-08-15 08:00:00|6|0|31|24|0|4
001|2014-08-15 08:00:00|6|1|31|27|0|3
001|2014-08-15 08:00:00|6|1|27|22|0|3
001|2014-08-15 09:00:00|6|1|31|27|0|3
001|2014-08-15 09:00:00|6|1|27|22|0|3
001|2014-08-15 10:00:00|6|1|31|27|0|3
001|2014-08-15 10:00:00|6|1|27|22|0|3
001|2014-08-15 10:00:00|6|0|24|20|0|4
001|2014-08-15 11:00:00|6|1|31|27|0|3
001|2014-08-15 11:00:00|6|1|27|22|0|3
001|2014-08-15 11:00:00|6|0|24|20|0|4
001|2014-08-15 12:00:00|6|1|31|27|0|3
001|2014-08-15 12:00:00|6|1|27|22|0|3
001|2014-08-15 12:00:00|6|0|24|20|0|4
