2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|1|0
2|0.01562|1|0
0|0.06873|1|0
0|0.02499|4|2
0|0.06250|3|9
0|0.06250|0|9
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|1|0
2|0.01562|1|0
2|0.01562|1|0
2|0.04065|1|0
2|0.04065|1|0
0|0.01250|1|0
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
0|0.02499|4|2
0|0.06250|1|9
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|1|0
2|0.01562|1|0
2|0.01562|1|0
2|0.04065|1|0
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
2|0.01562|1|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|1|0
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
1|0.09998|4|2
1|0.06250|4|9
2|0.01562|1|0
2|0.01562|1|0
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
2|0.04065|1|0
1|0.00062|4|2
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|1|0
2|0.01562|1|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
1|0.02499|0|8
1|0.01250|0|2
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
0|0.02499|4|2
1|0.02499|1|8
1|0.01250|1|2
2|0.01562|1|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.00000|0|1
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
1|0.09998|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.00000|1|1
2|0.01562|1|0
2|0.01562|1|0
1|0.05109|4|2
0|0.03125|4|1
0|0.03125|0|1
1|0.05109|4|2
0|0.02499|4|2
0|0.03125|1|1
0|0.02499|4|2
1|0.00625|4|2
2|0.04065|1|0
1|0.06250|0|0
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
1|0.12500|5|1
0|0.02499|4|2
2|0.03125|3|9
2|0.03125|0|9
1|0.02499|4|8
0|0.02499|4|2
2|0.01562|1|0
2|0.01562|1|0
2|0.01562|1|0
1|0.06250|1|0
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
0|0.01250|2|0
0|0.01250|0|0
0|0.06250|2|1
0|0.06250|0|1
0|0.06250|1|2
2|0.03125|1|9
2|0.04065|1|0
0|0.02499|4|2
1|0.05109|4|2
0|0.02499|4|2
0|0.06250|1|1
2|0.01562|1|0
2|0.01562|1|0
0|0.01250|1|0
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|1|0
2|0.01562|1|0
2|0.01562|1|0
0|0.06250|0|8
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
1|0.09998|4|2
0|0.06250|3|9
0|0.06250|0|9
1|0.09998|4|2
0|0.06250|1|8
2|0.01562|1|0
2|0.01562|1|0
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
1|0.00625|3|9
1|0.00625|0|9
0|0.06250|1|9
1|0.03125|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
1|0.00625|1|9
2|0.01562|1|0
2|0.01562|1|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|1|0
1|0.00750|3|9
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
2|0.01562|1|0
2|0.01562|1|0
2|0.01562|1|0
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|1|0
2|0.01562|1|0
2|0.01562|1|0
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
2|0.01562|1|0
0|0.01250|2|0
0|0.01250|0|0
0|0.06250|1|2
2|0.01562|1|0
1|0.09998|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.01250|1|0
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
2|0.01562|1|0
2|0.01562|1|0
2|0.01562|5|0
2|0.01562|0|0
1|0.09998|4|2
1|0.12500|0|1
1|0.00625|0|2
1|0.06250|0|2
1|0.00625|0|2
1|0.02499|0|8
0|0.02499|4|2
2|0.01562|1|0
1|0.02499|1|8
1|0.00625|1|2
1|0.06250|1|2
1|0.00625|1|2
1|0.12500|1|1
0|0.02499|4|2
1|0.09998|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.00000|4|1
1|0.03125|4|2
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
1|0.03125|4|2
0|0.02499|4|2
1|0.03125|4|2
2|0.01562|1|0
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.06873|3|0
0|0.06873|0|0
2|0.01562|1|0
1|0.03125|0|1
2|0.01562|5|0
2|0.01562|0|0
1|0.03125|4|2
1|0.03125|4|2
2|0.01562|1|0
2|0.01562|1|0
0|0.06873|1|0
0|0.02499|4|2
1|0.03125|4|2
0|0.02499|4|2
1|0.03125|1|1
2|0.01562|1|0
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
1|0.06250|0|0
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|1|0
1|0.06250|0|0
2|0.01562|1|0
2|0.01562|1|0
1|0.06250|1|0
1|0.06250|0|0
2|0.01562|5|0
2|0.01562|0|0
1|0.06250|1|0
1|0.06250|0|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|1|0
1|0.06250|1|0
2|0.01562|5|0
2|0.01562|0|0
1|0.03125|4|2
1|0.06250|1|0
1|0.03125|4|2
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
0|0.01250|2|0
0|0.01250|0|0
1|0.03125|4|2
0|0.02499|4|2
2|0.01562|1|0
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
1|0.09998|4|2
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|1|0
2|0.01562|1|0
0|0.01250|1|0
1|0.03125|0|2
1|0.03125|4|2
1|0.03125|4|2
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
1|0.40620|3|9
1|0.40620|0|9
0|0.02499|4|2
2|0.01562|1|0
2|0.01562|1|0
0|0.02499|4|2
1|0.03125|4|2
2|0.01562|5|0
2|0.01562|0|0
1|0.03125|4|2
0|0.02499|4|2
1|0.03125|1|2
2|0.01562|1|0
2|0.01562|1|0
1|0.03125|4|2
1|0.03125|4|2
1|0.03125|4|2
0|0.02499|4|2
2|0.01562|1|0
2|0.01562|5|0
2|0.01562|0|0
2|0.01562|5|0
2|0.01562|0|0
0|0.06250|3|9
0|0.06250|0|9
1|0.06250|4|0
0|0.02499|4|2
1|0.03125|4|2
0|0.06250|1|9
2|0.01562|1|0
2|0.01562|1|0
1|0.05109|4|2
1|0.03125|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.03125|4|1
2|0.01562|5|0
2|0.01562|0|0
2|0.00625|3|9
2|0.00625|0|9
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
1|0.03125|4|2
2|0.01562|1|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
1|0.00625|3|9
1|0.00625|0|9
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
2|0.00625|1|9
2|0.01562|1|0
2|0.01562|1|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
0|0.02499|4|2
1|0.01250|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
1|0.00625|1|9
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
1|0.03125|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|1|0
1|0.03125|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
1|0.03125|4|2
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
1|0.03125|4|2
0|0.02499|4|2
1|0.05109|4|2
0|0.02499|4|2
1|0.03125|4|2
0|0.02499|4|2
2|0.04065|1|0
0|0.02499|4|2
2|0.01562|5|0
2|0.01562|0|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
1|0.03125|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
1|0.03125|4|2
0|0.02499|4|2
0|0.02499|4|2
2|0.01562|1|0
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
1|0.03125|4|2
0|0.02499|4|2
0|0.02499|4|2
0|0.02499|4|2
1|0.03125|4|2
